Class,Feature_1,Feature_2
1.0,2.106701060306581,2.7730427238100877
1.0,-0.29711776262593065,0.46266273478685266
1.0,0.2125493645398643,0.4847492819301207
1.0,-0.8490671491966437,-0.9990475017748495
1.0,1.6798907699892074,2.8155849291781827
1.0,2.0636031408686555,1.7360057319575493
1.0,2.283700856517218,1.6452757246777514
1.0,-1.32627810222,-1.0489416791815276
1.0,-0.25655259405564346,0.6627122234109591
1.0,-1.5920230610920665,-1.0337101412896048
1.0,0.9490213861951042,0.07157547420184406
1.0,1.244268003558585,-1.6244460899299578
1.0,-1.3911295813448676,-0.5734990656082493
1.0,0.060790158845888564,-0.8688515567333477
1.0,0.4659199740088166,-0.7758558645791355
1.0,0.041008805783500295,2.1181348764560126
1.0,-0.0687321036501048,1.7076210177318722
1.0,-0.5533157761729643,-1.0070925182287709
1.0,0.5791109748786952,3.223574385107721
1.0,-0.7650668585890138,2.6566438693608894
1.0,0.9155064399983083,-1.5992874019793157
1.0,-0.5174547813512628,-2.6048684790006438
1.0,1.1555622589541554,-1.0629111437953278
1.0,-0.4029644558690724,1.6720107338762793
1.0,-0.6793062224769149,0.1021609892791613
1.0,3.201114767285096,0.717751562962045
1.0,-2.351759046601672,-0.6900606147142502
1.0,1.192079078293571,-0.4709705061790223
1.0,-0.18794457337083584,1.780862161718265
1.0,0.9241794131561772,-2.9009467359630245
1.0,0.729415893787054,0.14906485922268212
1.0,2.3364163513799068,-1.8350681930787314
1.0,0.742125009097255,0.42385963650289316
1.0,2.7212715384363357,-0.45847112720159805
1.0,-1.6516586324511697,0.36018143703334893
1.0,-0.22909893625123448,-0.27722090827061574
1.0,-1.2290933604168768,1.5442634770494517
1.0,1.1359680926831106,-0.13798168899522525
1.0,-0.4156404320907633,-2.8666287700911814
1.0,0.36292907615512576,0.033311114235185804
1.0,0.5326832054711653,1.2532372999465182
1.0,-2.0513361248086563,-1.0181394621908475
1.0,-0.37278444952320977,-1.6901636261663253
1.0,-0.040278992372948984,-2.3935798570751112
1.0,-0.7144913838219704,-1.127507763420929
1.0,0.7866126367841483,-0.2908979926764434
1.0,-0.3961033557824452,-1.3282583658358376
1.0,1.0800580869829646,-2.0281766339690717
1.0,0.5765002364597557,0.06534803856030277
1.0,1.5793520140214297,1.9577866330645106
1.0,-0.8762106745380829,-1.3742635783784392
1.0,0.5941418672667478,-1.5569857849748452
1.0,1.298608041903482,0.8974793535871635
1.0,1.0443472831149614,-1.2118968741873568
1.0,-1.1078836536159515,-0.5179734603195132
1.0,1.3056995042025303,-0.19672457350462744
1.0,1.153856462510306,-0.6876303583324392
1.0,1.1610572347188652,-0.30487853353531186
1.0,1.4954513867506107,0.45869409540980405
1.0,-1.5425616897777208,1.0974785651377057
1.0,-1.6594203815131399,-0.39882272500149674
1.0,0.23792365596187628,2.5485910824662037
1.0,-0.3288251323291896,-0.632971553132524
1.0,1.962100317768365,-0.3535074624242457
1.0,1.9894231798044864,0.0570942680346505
1.0,0.041622563324151325,-0.9152440065734735
1.0,1.177031243816202,2.4901586482478906
1.0,0.2610579465492076,-0.9117194311653691
1.0,1.4352100096334255,-0.8616162175423814
1.0,0.48930380965550263,-2.090306352289121
1.0,-0.06399479273595968,1.705308775040447
1.0,1.169975237382011,-2.498327181552961
1.0,-1.8106187610267206,1.844175853860721
1.0,2.129683085230433,-1.597252172276491
1.0,-0.9753483771251762,-0.610161254311796
1.0,-0.8270972155192182,-0.8389910947053046
1.0,-1.4490189229449637,2.065919951787734
1.0,-0.8946649083615353,-1.091186241747021
1.0,1.6762455876485822,-0.8623486053280757
1.0,0.8231438599776216,-0.016187547344889797
1.0,0.35968141679879106,1.7064038441925264
1.0,1.3014888894491017,1.1921888311110038
1.0,0.026231480729490185,-0.8596842927573897
1.0,2.4463536607863103,-0.3731536283438752
1.0,1.549982884540495,1.7510147530315392
1.0,1.9623480450603723,-1.2097635938813125
1.0,-1.4357644036580353,-3.849792341279909
1.0,-0.03345810522691996,0.10690685125508816
1.0,-0.7712578007634471,0.9336640659108338
1.0,-0.013231951683290213,1.472210308338815
1.0,0.5390296506728182,-0.29300183517536404
1.0,-1.250720770276721,1.894730414489156
1.0,2.6160849705888536,1.2267273172323068
1.0,0.39281898752348515,-0.8576538320716035
1.0,1.4742237878344402,-1.1454680708424738
1.0,1.198911893176054,-1.79122297141819
1.0,0.8643406312581571,2.894023736153965
1.0,1.277409159405916,-2.8134265531155607
1.0,-1.2965287532733896,0.15305452724673152
1.0,0.3437457407134652,1.6394512106858832
1.0,-1.0162503551775786,0.8217296488960585
1.0,-0.12888163356761637,-0.5906989823206434
1.0,-1.2926588510450503,-1.4536704477774698
1.0,1.6433851904058112,-1.0186630790264537
1.0,1.138985651805302,-0.21398199706917298
1.0,2.0508361549022394,-2.3927041505706983
1.0,-0.6027185753607597,-1.0123065028444127
1.0,0.6802183609431826,0.44172858548912647
1.0,-0.009370067009710058,2.1616311495709466
1.0,-1.2583884286965052,-2.6163881079214453
1.0,-0.7847398002779828,0.43468968994639423
1.0,0.980955341118044,-0.29624044725496124
1.0,-0.2259793452857739,0.8262560281854494
1.0,-0.24657216995151304,-0.8340310479750618
1.0,-0.1812485100923467,-2.26700123510694
1.0,0.21834463242045027,2.360250094338568
1.0,-1.0621793751159136,-0.7283774337669962
1.0,0.8277506508207221,1.5909524140688311
1.0,0.11469645609891786,0.24507081072655124
1.0,0.18351939770637263,0.06663223958564155
1.0,-0.8027282062372438,-1.445015381639877
1.0,2.7285828120131175,2.242647593721675
1.0,-0.9483406001829466,0.4362373391812652
1.0,-1.6837537517396943,-0.9847437088348833
1.0,1.5556723124239293,-3.3336849115524885
1.0,0.29907451712942357,-0.9123635421790429
1.0,2.560625017400324,1.4467805976436736
1.0,0.7634918800182436,-1.7724478411376228
1.0,-0.3800096762821646,-0.42730406046346714
1.0,3.4926136692974503,0.4277884088730016
1.0,-1.4236070991594516,1.1549611872167176
1.0,-3.182804484377195,-3.551850999435139
1.0,-2.230635333564404,0.44345385700105006
1.0,-0.7141587276340907,1.134696340266263
1.0,-3.46684278053349,-0.10405775624784258
1.0,0.32348864292570734,-1.2610427378103626
1.0,-1.7300498665889255,-0.7216701781854945
1.0,0.5404438707829575,1.9013092909443703
1.0,1.1222368652352988,-0.2550401253166602
1.0,-2.384656018509111,-1.853838686774222
1.0,1.6240711377510144,2.2459784654909143
1.0,-3.862328854105838,0.7624451862223646
1.0,1.4602392746321702,-2.306005217050764
1.0,1.0437118345630274,-1.7838479625076809
1.0,0.7378361647278749,-2.406248961129615
1.0,2.1497313309535233,0.8450453302159732
1.0,1.6130621076858946,-1.5238452139425385
1.0,-1.2044403941757882,-2.2429163671068797
1.0,-0.03337650958713671,0.10534589299482507
1.0,0.17986606151419907,0.3723443267452435
1.0,0.22936993866222713,0.3021609454260163
1.0,0.1083446136231729,-0.3388978960657759
1.0,2.186859947533894,1.4227805839126553
1.0,-0.38587610574406955,0.8453344208381282
1.0,0.1802190989871234,0.7993402241972268
1.0,-0.7070486559119746,1.7071641495235579
1.0,-3.2627476039617607,1.7995630080663971
1.0,1.7847865217165535,-0.15929845951489802
1.0,-3.8538595257246513,0.8821394109238129
1.0,1.8577772695539467,1.1845612021819782
1.0,-1.9618570181328494,1.6160321097089796
1.0,-0.17792727471282718,-1.0036767850150636
1.0,-0.9593783156059756,-0.8963740611003007
1.0,1.672233995334887,0.5888912930977241
1.0,1.4970871065543774,-0.402323911979039
1.0,1.6065654901945061,0.4376107435405587
1.0,-1.7470014245594805,-0.4875608168515522
1.0,0.41830065447209913,0.16013209609843432
1.0,0.6204757290853341,-0.7776826170614317
1.0,1.4499441257576744,-2.1914274494108787
1.0,2.1854578185564772,1.7899974386545079
1.0,-0.511498756925404,-0.6775813820999084
1.0,0.11681500099730488,-0.5073520199747248
1.0,1.0759885594911278,-2.527121323274867
1.0,-0.5420475482122769,0.8483779204669667
1.0,0.3405412940618192,0.33410383385407794
1.0,-1.2425316635782377,0.1749684666603458
1.0,-0.8331243560112851,0.1050554643859609
1.0,-0.06085540447692063,-0.6708384454671852
1.0,1.0955761531389059,0.33742925631001297
1.0,-0.8718581593144195,1.90622838564063
1.0,1.6789797038932306,-1.2710584522083788
1.0,-2.3198284763608568,-0.3902588867974766
1.0,-0.6938311510687301,1.131951597435731
1.0,-0.049770117032325215,2.152697225242057
1.0,-0.44285254170503674,-0.8557469818367842
1.0,-1.27994082161698,0.5103429517667979
1.0,0.3932911690685188,0.034168760115137004
1.0,-1.4729954063505657,-2.5448633731000383
1.0,-0.3207387908888244,1.4165224146404205
1.0,0.19719615458905168,1.215601579328794
1.0,-2.605076591305315,-0.6002632340209136
1.0,1.6327940698944627,1.1203998395002408
1.0,-0.3557836609634945,-0.7812927814642113
1.0,-0.5371477067456619,0.8707628946068616
1.0,0.018802028679440277,-0.7400960358069186
1.0,-1.2294481442323486,3.781241687079791
1.0,0.8407276882653014,1.8220057306509763
1.0,-1.848345259658814,-0.22614517937382103
1.0,1.643508063237295,0.1967515168854002
1.0,0.19040263866270327,-2.114985767302888
1.0,-1.2671895523902061,0.10933205303938155
1.0,0.7940207196770007,0.667605199569634
1.0,0.007285649588114464,1.4463897089954478
1.0,0.8331470450266476,-1.8146719773138662
1.0,1.5200100379193022,1.967953413170002
1.0,2.8621667969892117,-3.1704905702779484
1.0,0.2894019881347434,-1.718547362301508
1.0,-1.737185740487694,-1.8877932922931364
1.0,-0.8838233332146911,1.039740644932745
1.0,0.517348556358129,1.1859753629470893
1.0,0.2055142168998201,-0.9184896114293414
1.0,0.5486808062212356,0.6672405904955304
1.0,-3.5601692031941603,1.2647979055685816
1.0,0.2945185185781595,-2.7952249048905595
1.0,-2.1124653767770987,-1.363109342452986
1.0,-0.2611598512483949,-0.37552144531040765
1.0,3.6533772724432887,-0.17761962943998633
1.0,1.5591782827351999,0.36396866007233014
1.0,-2.4357054114436454,-1.2306711965900048
1.0,0.17764229943997994,-0.6595553633523037
1.0,1.4236742118980448,0.016967279194958416
1.0,0.8325968570947312,-0.48658162041121156
1.0,-1.5173196055881923,-0.37639425519969816
1.0,-0.3044860539147555,-1.0792457146703192
1.0,-0.6608069471597249,-3.0899322593835454
1.0,1.181171702981516,0.47893498067920875
1.0,-1.9902833932767368,-2.021621541878829
1.0,1.9933833608747678,1.9111070965250516
1.0,-0.8119632170990373,-1.440935741945838
1.0,1.9275687485156328,-1.695126139031969
1.0,-0.6213504059041174,2.590672820030604
1.0,2.0212911488427237,-0.708910267438753
1.0,0.028602973411270265,-0.15889475343925633
1.0,-0.627189746002351,-1.2475210748955465
1.0,1.7803924480616296,0.3378303277093654
1.0,-1.5042575107902132,1.2925141926941504
1.0,1.279075796615474,1.1334722386455214
1.0,0.48616821569217217,-0.48890629671050734
1.0,-2.5053052995068823,2.501591734449009
1.0,-0.9044950628259708,1.4551464045122111
1.0,0.1237126222559932,1.3046076435640044
1.0,-0.49731089577337556,0.12043985112780414
1.0,-0.005814454171387239,1.127661540403839
1.0,-2.2809524914948174,-0.3492728556789193
1.0,0.027964476199510514,-2.674583796331255
1.0,2.7039511032653962,-0.02484080730300642
1.0,-0.5658231008570911,-3.2067527467002757
1.0,-0.6930756159414404,-1.0610378256097392
1.0,0.898995787734167,0.23760495035563675
1.0,1.4407704513662647,-2.1569266985845
1.0,-2.815590461894935,-0.13556139570345146
1.0,-2.0426747474423275,-1.6866624025282908
1.0,-1.0442198018641118,0.13299698706184124
1.0,-1.1669768895704762,-2.2918834702090525
1.0,1.3124703273379408,-1.775273831582349
1.0,-0.8923437490976557,-0.6606611558034242
1.0,1.354595454147247,-0.6522965997554468
1.0,-0.3086554411712143,-0.8789155951558896
1.0,-0.679020629206119,1.6738937391080957
1.0,2.1943396447156656,-0.451035603234415
1.0,-1.9473736245138014,0.40960526753280035
2.0,4.62800138500609,1.249032422942619
2.0,6.535004109028723,-1.6420881670989653
2.0,4.266895480491817,-0.04364268133833184
2.0,5.071423532963378,-0.25427504666116746
2.0,2.057175267637602,-1.7244695459212158
2.0,3.3816368443766356,0.6317327494936308
2.0,5.722252562607212,-1.5448861289328528
2.0,3.7134715948829355,-0.6921459373616918
2.0,5.487488653141392,-1.343480432810196
2.0,3.8838203081563543,-0.631518647601118
2.0,4.301126473714012,0.5415591149656432
2.0,3.8643557382935763,-3.285502798491363
2.0,4.250487032092948,-0.2050334772741918
2.0,3.795058153597689,-2.530541660580943
2.0,3.1986574793863207,0.15369486520780992
2.0,5.686754374718507,1.0436518913311124
2.0,5.500295971277286,1.239894401007041
2.0,0.24205732085383236,-0.5813731985646787
2.0,3.8763537563457784,-0.17982038351773666
2.0,2.1958835382806132,-2.2632967358307314
2.0,4.329114323526184,-1.4632832733687022
2.0,2.342960905718389,-2.387483880683583
2.0,3.19009357372901,-0.21167891522835178
2.0,3.3459045507606953,-0.6752041251323179
2.0,0.07513467758806369,2.631147354967706
2.0,5.567684602764994,-2.1907221396542886
2.0,3.0887697089722392,2.17698816697755
2.0,3.0816271615602053,0.8342112853928129
2.0,4.308377198396015,-2.0950983616431977
2.0,4.551053191458663,0.5987557484344896
2.0,5.700136431033318,0.3054035097767776
2.0,0.5041174975938318,1.0431872463481044
2.0,3.289575241859771,0.08540622553255155
2.0,3.687155434631366,-0.06899880314528063
2.0,3.352058467290817,-0.9945459861229851
2.0,5.554024177912026,-0.7464846241430095
2.0,4.078145965182497,0.9053510023544429
2.0,5.538447571294036,0.5336483494855331
2.0,5.182533734539159,0.19931388909722803
2.0,2.0001679221675124,-0.40934986655398337
2.0,7.300500203517938,-1.3421964192706481
2.0,4.5664331074336,0.4329306767055916
2.0,1.59435292941928,2.2862654937914018
2.0,3.8506493822468277,-0.5279784047096836
2.0,4.364546069862712,-2.2359641363073517
2.0,3.8293640131979667,0.04061663189307573
2.0,4.1756523064741815,1.1479496660829844
2.0,5.349574608978836,1.4743490552597216
2.0,3.1715912774380253,0.9231073139942285
2.0,1.8324072402792995,-1.6202234945479879
2.0,5.68471264480408,0.43536884286361216
2.0,5.053116236431989,1.2944039963722882
2.0,3.115565728993037,1.6893014282732004
2.0,3.926479751667274,-0.6174341973878822
2.0,5.081453549850309,-0.4397360729719913
2.0,4.36982573087077,2.7291857441704352
2.0,3.442217623990696,-0.5127160567838134
2.0,3.788833460988195,0.4566060422972234
2.0,5.217433610644612,-1.9536205554259332
2.0,7.064511817321305,-1.6803308340565406
2.0,4.41397861584024,-0.8951234685216395
2.0,1.9829825850634557,1.0730483056532685
2.0,3.5664682775683536,1.7618601972087324
2.0,3.5596166878689477,-1.069132344448167
2.0,4.1971638415128885,-0.3927354543859237
2.0,2.844500379600613,-3.3710812086021806
2.0,4.0527174581203615,-0.221116347353372
2.0,3.862615623743757,-0.7524951856746653
2.0,3.616986720285828,-1.7250280152969575
2.0,0.8364974502954312,0.13400349576970103
2.0,3.9878318874071232,2.612897807392471
2.0,4.026235279172638,0.5981464287952941
2.0,3.868815708111593,-1.9666485154562827
2.0,3.48328832122435,2.127287006373263
2.0,5.44409908451782,0.8256091758490283
2.0,6.1392963387208095,-0.9169578365148227
2.0,4.919179721624475,0.20048667605580794
2.0,6.212534257446819,1.74616081063271
2.0,1.6482239415346318,-0.6029960592792815
2.0,1.8244949692462886,-0.939400866308286
2.0,4.015442563052243,0.8914391416170298
2.0,2.4865749444688223,1.3278959508739467
2.0,3.9242526772144393,1.1888992941004768
2.0,4.655617258839223,0.1681887218482711
2.0,5.4826032493301255,0.2396266106515206
2.0,3.1776578947708214,-0.5897094614061497
2.0,4.867767652799218,0.5199889320492138
2.0,5.55318240276325,-0.3948204364131475
2.0,5.270632825807096,3.605047888658171
2.0,3.981421144161001,-0.7311893215798446
2.0,4.801620137851296,-1.4004078951691967
2.0,5.58719578546378,-0.6914049210723032
2.0,1.8238865047377453,0.23788206839822612
2.0,5.277893334619466,1.6605664285921289
2.0,3.289413618276363,-0.13279539469778764
2.0,3.5571864082933957,-1.499578997151525
2.0,4.883355394604657,-0.15988000676688113
2.0,4.989044234691838,0.16430742499792608
2.0,6.354930162667072,-1.1269300036547576
2.0,3.4710821679682757,-1.3646320573435418
2.0,3.7423736462189794,0.36831458108788523
2.0,3.9596561695399966,-1.2359047337616789
2.0,6.784534671903396,-2.158773380751352
2.0,5.1147587076112195,0.7979307425861883
2.0,2.884023111125643,2.4735779508006743
2.0,4.088101518872736,0.9116287030627734
2.0,5.143734684451268,-0.7955772037428586
2.0,4.7194068425647595,-0.5675272838917566
2.0,4.184285566286304,0.6975199461291702
2.0,4.734744658185658,-1.7355091578075459
2.0,4.074842172740288,1.2309093953571515
2.0,2.185497648985619,0.1917862383459997
2.0,3.9974705425586614,-0.8484003886853432
2.0,5.93950412198926,1.4677822133282596
2.0,1.3166022408225322,-1.2456777686876215
2.0,3.256016964457908,-0.640374769878518
2.0,5.269554277002007,-0.19949366116449577
2.0,6.014133904369469,-2.247400085350084
2.0,2.981815388612458,0.11456123506273569
2.0,4.998323190470236,1.2166307219391368
2.0,4.558470740226938,-0.8932169092552615
